"","N","Código","Municipio","Mesorregião","Ano","Data","Precipitação mensal (mm)","M","Mes"
"10470",10470,"A537","Diamantina","Jequitinhonha",2017,2017-12-31,231,"12","Dez"
"10471",10471,"A537","Diamantina","Jequitinhonha",2018,2018-01-31,80,"01","Jan"
"10472",10472,"A537","Diamantina","Jequitinhonha",2018,2018-02-28,287,"02","Fev"
"10473",10473,"A537","Diamantina","Jequitinhonha",2018,2018-03-31,NA,"03","Mar"
"10474",10474,"A537","Diamantina","Jequitinhonha",2018,2018-04-30,NA,"04","Abr"
"10475",10475,"A537","Diamantina","Jequitinhonha",2018,2018-05-31,NA,"05","Mai"
"10476",10476,"A537","Diamantina","Jequitinhonha",2018,2018-06-30,2.6,"06","Jun"
"10477",10477,"A537","Diamantina","Jequitinhonha",2018,2018-07-31,3.2,"07","Jul"
"10478",10478,"A537","Diamantina","Jequitinhonha",2018,2018-08-31,30.6,"08","Ago"
"10479",10479,"A537","Diamantina","Jequitinhonha",2018,2018-09-30,NA,"09","Set"
"10480",10480,"A537","Diamantina","Jequitinhonha",2018,2018-10-31,181.4,"10","Out"
"10481",10481,"A537","Diamantina","Jequitinhonha",2018,2018-11-30,275,"11","Nov"
"10482",10482,"A537","Diamantina","Jequitinhonha",2018,2018-12-31,260.8,"12","Dez"
"10483",10483,"A537","Diamantina","Jequitinhonha",2019,2019-01-31,50,"01","Jan"
"10484",10484,"A537","Diamantina","Jequitinhonha",2019,2019-02-28,187.2,"02","Fev"
"10485",10485,"A537","Diamantina","Jequitinhonha",2019,2019-03-31,129.8,"03","Mar"
"10486",10486,"A537","Diamantina","Jequitinhonha",2019,2019-04-30,69.4,"04","Abr"
"10487",10487,"A537","Diamantina","Jequitinhonha",2019,2019-05-31,32.4,"05","Mai"
"10488",10488,"A537","Diamantina","Jequitinhonha",2019,2019-06-30,5.2,"06","Jun"
"10489",10489,"A537","Diamantina","Jequitinhonha",2019,2019-07-31,0.2,"07","Jul"
"10490",10490,"A537","Diamantina","Jequitinhonha",2019,2019-08-31,9.2,"08","Ago"
"10491",10491,"A537","Diamantina","Jequitinhonha",2019,2019-09-30,40.8,"09","Set"
"10492",10492,"A537","Diamantina","Jequitinhonha",2019,2019-10-31,77.4,"10","Out"
"10493",10493,"A537","Diamantina","Jequitinhonha",2019,2019-11-30,208.8,"11","Nov"
"10494",10494,"A537","Diamantina","Jequitinhonha",2019,2019-12-31,235.8,"12","Dez"
"10495",10495,"A537","Diamantina","Jequitinhonha",2020,2020-01-31,581.8,"01","Jan"
"10496",10496,"A537","Diamantina","Jequitinhonha",2020,2020-02-29,179.6,"02","Fev"
"10497",10497,"A537","Diamantina","Jequitinhonha",2020,2020-03-31,347.2,"03","Mar"
"10498",10498,"A537","Diamantina","Jequitinhonha",2020,2020-04-30,114.2,"04","Abr"
"10499",10499,"A537","Diamantina","Jequitinhonha",2020,2020-05-31,20.8,"05","Mai"
"10500",10500,"A537","Diamantina","Jequitinhonha",2020,2020-06-30,7,"06","Jun"
"10501",10501,"A537","Diamantina","Jequitinhonha",2020,2020-07-31,3.2,"07","Jul"
"10502",10502,"A537","Diamantina","Jequitinhonha",2020,2020-08-31,11,"08","Ago"
"10503",10503,"A537","Diamantina","Jequitinhonha",2020,2020-09-30,11,"09","Set"
"10504",10504,"A537","Diamantina","Jequitinhonha",2020,2020-10-31,208.4,"10","Out"
"10505",10505,"A537","Diamantina","Jequitinhonha",2020,2020-11-30,205.6,"11","Nov"
"10506",10506,"A537","Diamantina","Jequitinhonha",2020,2020-12-31,208.2,"12","Dez"
"10507",10507,"A537","Diamantina","Jequitinhonha",2021,2021-01-31,154.4,"01","Jan"
"10508",10508,"A537","Diamantina","Jequitinhonha",2021,2021-02-28,432,"02","Fev"
"10509",10509,"A537","Diamantina","Jequitinhonha",2021,2021-03-31,44.8,"03","Mar"
"10510",10510,"A537","Diamantina","Jequitinhonha",2021,2021-04-30,69.2,"04","Abr"
"10511",10511,"A537","Diamantina","Jequitinhonha",2021,2021-05-31,1,"05","Mai"
"10512",10512,"A537","Diamantina","Jequitinhonha",2021,2021-06-30,24.2,"06","Jun"
"10513",10513,"A537","Diamantina","Jequitinhonha",2021,2021-07-31,0,"07","Jul"
"10514",10514,"A537","Diamantina","Jequitinhonha",2021,2021-08-31,2.6,"08","Ago"
"10515",10515,"A537","Diamantina","Jequitinhonha",2021,2021-09-30,NA,"09","Set"
"10516",10516,"A537","Diamantina","Jequitinhonha",2021,2021-10-31,NA,"10","Out"
"10517",10517,"A537","Diamantina","Jequitinhonha",2021,2021-11-30,NA,"11","Nov"
"10518",10518,"A537","Diamantina","Jequitinhonha",2021,2021-12-31,NA,"12","Dez"
"10519",10519,"A537","Diamantina","Jequitinhonha",2022,2022-01-31,257.4,"01","Jan"
"10520",10520,"A537","Diamantina","Jequitinhonha",2022,2022-02-28,295.2,"02","Fev"
"10521",10521,"A537","Diamantina","Jequitinhonha",2022,2022-03-31,14.6,"03","Mar"
"10522",10522,"A537","Diamantina","Jequitinhonha",2022,2022-04-30,24.6,"04","Abr"
"10523",10523,"A537","Diamantina","Jequitinhonha",2022,2022-05-31,23.6,"05","Mai"
"10524",10524,"A537","Diamantina","Jequitinhonha",2022,2022-06-30,1.2,"06","Jun"
"10525",10525,"A537","Diamantina","Jequitinhonha",2022,2022-07-31,0,"07","Jul"
"10526",10526,"A537","Diamantina","Jequitinhonha",2022,2022-08-31,1.6,"08","Ago"
"10527",10527,"A537","Diamantina","Jequitinhonha",2022,2022-09-30,24.4,"09","Set"
"10528",10528,"A537","Diamantina","Jequitinhonha",2022,2022-10-31,47,"10","Out"
"10529",10529,"A537","Diamantina","Jequitinhonha",2022,2022-11-30,242.8,"11","Nov"
"10530",10530,"A537","Diamantina","Jequitinhonha",2022,2022-12-31,375.8,"12","Dez"
"10531",10531,"A537","Diamantina","Jequitinhonha",2023,2023-01-31,332,"01","Jan"
"10532",10532,"A537","Diamantina","Jequitinhonha",2023,2023-02-28,NA,"02","Fev"
"10533",10533,"A537","Diamantina","Jequitinhonha",2023,2023-03-31,NA,"03","Mar"
"10534",10534,"A537","Diamantina","Jequitinhonha",2023,2023-04-30,29.8,"04","Abr"
"10535",10535,"A537","Diamantina","Jequitinhonha",2023,2023-05-31,17,"05","Mai"
"10536",10536,"A537","Diamantina","Jequitinhonha",2023,2023-06-30,12.8,"06","Jun"
"10537",10537,"A537","Diamantina","Jequitinhonha",2023,2023-07-31,7,"07","Jul"
"10538",10538,"A537","Diamantina","Jequitinhonha",2023,2023-08-31,55.8,"08","Ago"
"10539",10539,"A537","Diamantina","Jequitinhonha",2023,2023-09-30,24,"09","Set"
"10540",10540,"A537","Diamantina","Jequitinhonha",2023,2023-10-31,120,"10","Out"
"10541",10541,"A537","Diamantina","Jequitinhonha",2023,2023-11-30,56.8,"11","Nov"
"10542",10542,"A538","Curvelo","Central Mineira",2012,2012-01-31,274.6,"01","Jan"
"10543",10543,"A538","Curvelo","Central Mineira",2012,2012-02-29,67.2,"02","Fev"
"10544",10544,"A538","Curvelo","Central Mineira",2012,2012-03-31,77.6,"03","Mar"
"10545",10545,"A538","Curvelo","Central Mineira",2012,2012-04-30,36.4,"04","Abr"
"10546",10546,"A538","Curvelo","Central Mineira",2012,2012-05-31,39.6,"05","Mai"
"10547",10547,"A538","Curvelo","Central Mineira",2012,2012-06-30,1.8,"06","Jun"
"10548",10548,"A538","Curvelo","Central Mineira",2012,2012-07-31,0,"07","Jul"
"10549",10549,"A538","Curvelo","Central Mineira",2012,2012-08-31,0.4,"08","Ago"
"10550",10550,"A538","Curvelo","Central Mineira",2012,2012-09-30,4.2,"09","Set"
"10551",10551,"A538","Curvelo","Central Mineira",2012,2012-10-31,10.6,"10","Out"
"10552",10552,"A538","Curvelo","Central Mineira",2012,2012-11-30,NA,"11","Nov"
"10553",10553,"A538","Curvelo","Central Mineira",2012,2012-12-31,248.4,"12","Dez"
"10554",10554,"A538","Curvelo","Central Mineira",2013,2013-01-31,304.6,"01","Jan"
"10555",10555,"A538","Curvelo","Central Mineira",2013,2013-02-28,199.4,"02","Fev"
"10556",10556,"A538","Curvelo","Central Mineira",2013,2013-03-31,238.6,"03","Mar"
"10557",10557,"A538","Curvelo","Central Mineira",2013,2013-04-30,75,"04","Abr"
"10558",10558,"A538","Curvelo","Central Mineira",2013,2013-05-31,42.8,"05","Mai"
"10559",10559,"A538","Curvelo","Central Mineira",2013,2013-06-30,6.8,"06","Jun"
"10560",10560,"A538","Curvelo","Central Mineira",2013,2013-07-31,0,"07","Jul"
"10561",10561,"A538","Curvelo","Central Mineira",2013,2013-08-31,1.4,"08","Ago"
"10562",10562,"A538","Curvelo","Central Mineira",2013,2013-09-30,77.2,"09","Set"
"10563",10563,"A538","Curvelo","Central Mineira",2013,2013-10-31,57.4,"10","Out"
"10564",10564,"A538","Curvelo","Central Mineira",2013,2013-11-30,108,"11","Nov"
"10565",10565,"A538","Curvelo","Central Mineira",2013,2013-12-31,525.8,"12","Dez"
"10566",10566,"A538","Curvelo","Central Mineira",2014,2014-01-31,56.2,"01","Jan"
"10567",10567,"A538","Curvelo","Central Mineira",2014,2014-02-28,1.4,"02","Fev"
"10568",10568,"A538","Curvelo","Central Mineira",2014,2014-03-31,51.8,"03","Mar"
"10569",10569,"A538","Curvelo","Central Mineira",2014,2014-04-30,38,"04","Abr"
"10570",10570,"A538","Curvelo","Central Mineira",2014,2014-05-31,1.6,"05","Mai"
"10571",10571,"A538","Curvelo","Central Mineira",2014,2014-06-30,1.6,"06","Jun"
"10572",10572,"A538","Curvelo","Central Mineira",2014,2014-07-31,24.2,"07","Jul"
"10573",10573,"A538","Curvelo","Central Mineira",2014,2014-08-31,2,"08","Ago"
"10574",10574,"A538","Curvelo","Central Mineira",2014,2014-09-30,1.6,"09","Set"
"10575",10575,"A538","Curvelo","Central Mineira",2014,2014-10-31,19.4,"10","Out"
"10576",10576,"A538","Curvelo","Central Mineira",2014,2014-11-30,121.8,"11","Nov"
"10577",10577,"A538","Curvelo","Central Mineira",2014,2014-12-31,124.8,"12","Dez"
"10578",10578,"A538","Curvelo","Central Mineira",2015,2015-01-31,71.2,"01","Jan"
"10579",10579,"A538","Curvelo","Central Mineira",2015,2015-02-28,255.6,"02","Fev"
"10580",10580,"A538","Curvelo","Central Mineira",2015,2015-03-31,111.6,"03","Mar"
"10581",10581,"A538","Curvelo","Central Mineira",2015,2015-04-30,102,"04","Abr"
"10582",10582,"A538","Curvelo","Central Mineira",2015,2015-05-31,19.8,"05","Mai"
"10583",10583,"A538","Curvelo","Central Mineira",2015,2015-06-30,0.8,"06","Jun"
"10584",10584,"A538","Curvelo","Central Mineira",2015,2015-07-31,0,"07","Jul"
"10585",10585,"A538","Curvelo","Central Mineira",2015,2015-08-31,0,"08","Ago"
"10586",10586,"A538","Curvelo","Central Mineira",2015,2015-09-30,49.2,"09","Set"
"10587",10587,"A538","Curvelo","Central Mineira",2015,2015-10-31,73.4,"10","Out"
"10588",10588,"A538","Curvelo","Central Mineira",2015,2015-11-30,177,"11","Nov"
"10589",10589,"A538","Curvelo","Central Mineira",2015,2015-12-31,198.2,"12","Dez"
"10590",10590,"A538","Curvelo","Central Mineira",2016,2016-01-31,180.2,"01","Jan"
"10591",10591,"A538","Curvelo","Central Mineira",2016,2016-02-29,97.6,"02","Fev"
"10592",10592,"A538","Curvelo","Central Mineira",2016,2016-03-31,147.8,"03","Mar"
"10593",10593,"A538","Curvelo","Central Mineira",2016,2016-04-30,16.6,"04","Abr"
"10594",10594,"A538","Curvelo","Central Mineira",2016,2016-05-31,23.8,"05","Mai"
"10595",10595,"A538","Curvelo","Central Mineira",2016,2016-06-30,0,"06","Jun"
"10596",10596,"A538","Curvelo","Central Mineira",2016,2016-07-31,0,"07","Jul"
"10597",10597,"A538","Curvelo","Central Mineira",2016,2016-08-31,8,"08","Ago"
"10598",10598,"A538","Curvelo","Central Mineira",2016,2016-09-30,69.8,"09","Set"
"10599",10599,"A538","Curvelo","Central Mineira",2016,2016-10-31,92,"10","Out"
"10600",10600,"A538","Curvelo","Central Mineira",2016,2016-11-30,251.4,"11","Nov"
"10601",10601,"A538","Curvelo","Central Mineira",2016,2016-12-31,262.6,"12","Dez"
"10602",10602,"A538","Curvelo","Central Mineira",2017,2017-01-31,70,"01","Jan"
"10603",10603,"A538","Curvelo","Central Mineira",2017,2017-02-28,87.6,"02","Fev"
"10604",10604,"A538","Curvelo","Central Mineira",2017,2017-03-31,94.4,"03","Mar"
"10605",10605,"A538","Curvelo","Central Mineira",2017,2017-04-30,NA,"04","Abr"
"10606",10606,"A538","Curvelo","Central Mineira",2017,2017-05-31,47,"05","Mai"
"10607",10607,"A538","Curvelo","Central Mineira",2017,2017-06-30,16.6,"06","Jun"
"10608",10608,"A538","Curvelo","Central Mineira",2017,2017-07-31,0,"07","Jul"
"10609",10609,"A538","Curvelo","Central Mineira",2017,2017-08-31,NA,"08","Ago"
"10610",10610,"A538","Curvelo","Central Mineira",2017,2017-09-30,NA,"09","Set"
"10611",10611,"A538","Curvelo","Central Mineira",2017,2017-10-31,31.6,"10","Out"
"10612",10612,"A538","Curvelo","Central Mineira",2017,2017-11-30,110.2,"11","Nov"
"10613",10613,"A538","Curvelo","Central Mineira",2017,2017-12-31,273.6,"12","Dez"
"10614",10614,"A538","Curvelo","Central Mineira",2018,2018-01-31,180,"01","Jan"
"10615",10615,"A538","Curvelo","Central Mineira",2018,2018-02-28,310.2,"02","Fev"
"10616",10616,"A538","Curvelo","Central Mineira",2018,2018-03-31,197.6,"03","Mar"
"10617",10617,"A538","Curvelo","Central Mineira",2018,2018-04-30,48.6,"04","Abr"
"10618",10618,"A538","Curvelo","Central Mineira",2018,2018-05-31,18.8,"05","Mai"
"10619",10619,"A538","Curvelo","Central Mineira",2018,2018-06-30,0.4,"06","Jun"
"10620",10620,"A538","Curvelo","Central Mineira",2018,2018-07-31,0,"07","Jul"
"10621",10621,"A538","Curvelo","Central Mineira",2018,2018-08-31,1.6,"08","Ago"
"10622",10622,"A538","Curvelo","Central Mineira",2018,2018-09-30,23.2,"09","Set"
"10623",10623,"A538","Curvelo","Central Mineira",2018,2018-10-31,84.8,"10","Out"
"10624",10624,"A538","Curvelo","Central Mineira",2018,2018-11-30,216.4,"11","Nov"
"10625",10625,"A538","Curvelo","Central Mineira",2018,2018-12-31,309.6,"12","Dez"
"10626",10626,"A538","Curvelo","Central Mineira",2019,2019-01-31,10.6,"01","Jan"
"10627",10627,"A538","Curvelo","Central Mineira",2019,2019-02-28,NA,"02","Fev"
"10628",10628,"A538","Curvelo","Central Mineira",2019,2019-03-31,135.2,"03","Mar"
"10629",10629,"A538","Curvelo","Central Mineira",2019,2019-04-30,19.6,"04","Abr"
"10630",10630,"A538","Curvelo","Central Mineira",2019,2019-05-31,12.2,"05","Mai"
"10631",10631,"A538","Curvelo","Central Mineira",2019,2019-06-30,0.4,"06","Jun"
"10632",10632,"A538","Curvelo","Central Mineira",2019,2019-07-31,1.4,"07","Jul"
"10633",10633,"A538","Curvelo","Central Mineira",2019,2019-08-31,0.2,"08","Ago"
"10634",10634,"A538","Curvelo","Central Mineira",2019,2019-09-30,14.4,"09","Set"
"10635",10635,"A538","Curvelo","Central Mineira",2019,2019-10-31,14.6,"10","Out"
"10636",10636,"A538","Curvelo","Central Mineira",2019,2019-11-30,95.6,"11","Nov"
"10637",10637,"A538","Curvelo","Central Mineira",2019,2019-12-31,370.4,"12","Dez"
"10638",10638,"A538","Curvelo","Central Mineira",2020,2020-01-31,312.8,"01","Jan"
"10639",10639,"A538","Curvelo","Central Mineira",2020,2020-02-29,180.6,"02","Fev"
"10640",10640,"A538","Curvelo","Central Mineira",2020,2020-03-31,207.6,"03","Mar"
"10641",10641,"A538","Curvelo","Central Mineira",2020,2020-04-30,59,"04","Abr"
"10642",10642,"A538","Curvelo","Central Mineira",2020,2020-05-31,57.4,"05","Mai"
"10643",10643,"A538","Curvelo","Central Mineira",2020,2020-06-30,0.2,"06","Jun"
"10644",10644,"A538","Curvelo","Central Mineira",2020,2020-07-31,0,"07","Jul"
"10645",10645,"A538","Curvelo","Central Mineira",2020,2020-08-31,7.8,"08","Ago"
"10646",10646,"A538","Curvelo","Central Mineira",2020,2020-09-30,0.4,"09","Set"
"10647",10647,"A538","Curvelo","Central Mineira",2020,2020-10-31,165.8,"10","Out"
"10648",10648,"A538","Curvelo","Central Mineira",2020,2020-11-30,132.6,"11","Nov"
"10649",10649,"A538","Curvelo","Central Mineira",2020,2020-12-31,119,"12","Dez"
"10650",10650,"A538","Curvelo","Central Mineira",2021,2021-01-31,49.8,"01","Jan"
"10651",10651,"A538","Curvelo","Central Mineira",2021,2021-02-28,221,"02","Fev"
"10652",10652,"A538","Curvelo","Central Mineira",2021,2021-03-31,41.8,"03","Mar"
"10653",10653,"A538","Curvelo","Central Mineira",2021,2021-04-30,NA,"04","Abr"
"10654",10654,"A538","Curvelo","Central Mineira",2021,2021-05-31,NA,"05","Mai"
"10655",10655,"A538","Curvelo","Central Mineira",2021,2021-06-30,NA,"06","Jun"
"10656",10656,"A538","Curvelo","Central Mineira",2021,2021-07-31,NA,"07","Jul"
"10657",10657,"A538","Curvelo","Central Mineira",2021,2021-08-31,NA,"08","Ago"
"10658",10658,"A538","Curvelo","Central Mineira",2021,2021-09-30,NA,"09","Set"
"10659",10659,"A538","Curvelo","Central Mineira",2021,2021-10-31,NA,"10","Out"
"10660",10660,"A538","Curvelo","Central Mineira",2021,2021-11-30,NA,"11","Nov"
"10661",10661,"A538","Curvelo","Central Mineira",2021,2021-12-31,356,"12","Dez"
"10662",10662,"A538","Curvelo","Central Mineira",2022,2022-01-31,189.2,"01","Jan"
"10663",10663,"A538","Curvelo","Central Mineira",2022,2022-02-28,279,"02","Fev"
"10664",10664,"A538","Curvelo","Central Mineira",2022,2022-03-31,0,"03","Mar"
"10665",10665,"A538","Curvelo","Central Mineira",2022,2022-04-30,17.8,"04","Abr"
"10666",10666,"A538","Curvelo","Central Mineira",2022,2022-05-31,14.4,"05","Mai"
"10667",10667,"A538","Curvelo","Central Mineira",2022,2022-06-30,0,"06","Jun"
"10668",10668,"A538","Curvelo","Central Mineira",2022,2022-07-31,0,"07","Jul"
"10669",10669,"A538","Curvelo","Central Mineira",2022,2022-08-31,0.2,"08","Ago"
"10670",10670,"A538","Curvelo","Central Mineira",2022,2022-09-30,12.6,"09","Set"
"10671",10671,"A538","Curvelo","Central Mineira",2022,2022-10-31,41.4,"10","Out"
"10672",10672,"A538","Curvelo","Central Mineira",2022,2022-11-30,152.4,"11","Nov"
"10673",10673,"A538","Curvelo","Central Mineira",2022,2022-12-31,416,"12","Dez"
"10674",10674,"A538","Curvelo","Central Mineira",2023,2023-01-31,283.2,"01","Jan"
"10675",10675,"A538","Curvelo","Central Mineira",2023,2023-02-28,45.8,"02","Fev"
"10676",10676,"A538","Curvelo","Central Mineira",2023,2023-03-31,3.6,"03","Mar"
"10677",10677,"A538","Curvelo","Central Mineira",2023,2023-04-30,44.6,"04","Abr"
"10678",10678,"A538","Curvelo","Central Mineira",2023,2023-05-31,0.2,"05","Mai"
"10679",10679,"A538","Curvelo","Central Mineira",2023,2023-06-30,4.2,"06","Jun"
"10680",10680,"A538","Curvelo","Central Mineira",2023,2023-07-31,0,"07","Jul"
"10681",10681,"A538","Curvelo","Central Mineira",2023,2023-08-31,47,"08","Ago"
"10682",10682,"A538","Curvelo","Central Mineira",2023,2023-09-30,7.8,"09","Set"
"10683",10683,"A538","Curvelo","Central Mineira",2023,2023-10-31,76.2,"10","Out"
"10684",10684,"A538","Curvelo","Central Mineira",2023,2023-11-30,94,"11","Nov"
"10685",10685,"A539","Muzambinho","Sul / Sudoeste de Minas",2012,2012-01-31,88,"01","Jan"
"10686",10686,"A539","Muzambinho","Sul / Sudoeste de Minas",2012,2012-02-29,28.2,"02","Fev"
"10687",10687,"A539","Muzambinho","Sul / Sudoeste de Minas",2012,2012-03-31,64.4,"03","Mar"
"10688",10688,"A539","Muzambinho","Sul / Sudoeste de Minas",2012,2012-04-30,6.4,"04","Abr"
"10689",10689,"A539","Muzambinho","Sul / Sudoeste de Minas",2012,2012-05-31,22.8,"05","Mai"
"10690",10690,"A539","Muzambinho","Sul / Sudoeste de Minas",2012,2012-06-30,4,"06","Jun"
"10691",10691,"A539","Muzambinho","Sul / Sudoeste de Minas",2012,2012-07-31,0,"07","Jul"
"10692",10692,"A539","Muzambinho","Sul / Sudoeste de Minas",2012,2012-08-31,0,"08","Ago"
"10693",10693,"A539","Muzambinho","Sul / Sudoeste de Minas",2012,2012-09-30,0,"09","Set"
"10694",10694,"A539","Muzambinho","Sul / Sudoeste de Minas",2012,2012-10-31,3.6,"10","Out"
"10695",10695,"A539","Muzambinho","Sul / Sudoeste de Minas",2012,2012-11-30,268.8,"11","Nov"
"10696",10696,"A539","Muzambinho","Sul / Sudoeste de Minas",2012,2012-12-31,6,"12","Dez"
"10697",10697,"A539","Muzambinho","Sul / Sudoeste de Minas",2013,2013-01-31,162.2,"01","Jan"
"10698",10698,"A539","Muzambinho","Sul / Sudoeste de Minas",2013,2013-02-28,14.2,"02","Fev"
"10699",10699,"A539","Muzambinho","Sul / Sudoeste de Minas",2013,2013-03-31,69.8,"03","Mar"
"10700",10700,"A539","Muzambinho","Sul / Sudoeste de Minas",2013,2013-04-30,74.6,"04","Abr"
"10701",10701,"A539","Muzambinho","Sul / Sudoeste de Minas",2013,2013-05-31,NA,"05","Mai"
"10702",10702,"A539","Muzambinho","Sul / Sudoeste de Minas",2013,2013-06-30,NA,"06","Jun"
"10703",10703,"A539","Muzambinho","Sul / Sudoeste de Minas",2013,2013-07-31,0,"07","Jul"
"10704",10704,"A539","Muzambinho","Sul / Sudoeste de Minas",2013,2013-08-31,0,"08","Ago"
"10705",10705,"A539","Muzambinho","Sul / Sudoeste de Minas",2013,2013-09-30,18.4,"09","Set"
"10706",10706,"A539","Muzambinho","Sul / Sudoeste de Minas",2013,2013-10-31,NA,"10","Out"
"10707",10707,"A539","Muzambinho","Sul / Sudoeste de Minas",2013,2013-11-30,NA,"11","Nov"
